country,countrynames,score,rank,year,type
Philippines,필리핀,0.7637759276185431,25,2017,economic
Philippines,필리핀,1,1,2017,education
Philippines,필리핀,0.979139301277402,36,2017,health
Philippines,필리핀,0.416292893327336,13,2017,political
Poland,폴란드,0.727625664797219,39,2017,overall
Poland,폴란드,0.701523609815246,55,2017,economic
Poland,폴란드,0.999732082839598,31,2017,education
Poland,폴란드,0.979557997452017,1,2017,health
Poland,폴란드,0.229688969082014,49,2017,political
Portugal,포르투갈,0.734499100504694,33,2017,overall
Portugal,포르투갈,0.7296198841594361,35,2017,economic
Portugal,포르투갈,0.991509827012894,70,2017,education
Portugal,포르투갈,0.9772542653665791,55,2017,health
Portugal,포르투갈,0.239612425479866,43,2017,political
Qatar,카타르,0.62603126336149,130,2017,overall
Qatar,카타르,0.52299327069321,122,2017,economic
Qatar,카타르,0.999543362603586,33,2017,education
Qatar,카타르,0.965107582025444,127,2017,health
Qatar,카타르,0.0164808381237186,143,2017,political
Romania,루마니아,0.707912374776469,58,2017,overall
Romania,루마니아,0.69814541914227,57,2017,economic
Romania,루마니아,0.99518512978701,56,2017,education
Romania,루마니아,0.979557997452017,1,2017,health
Romania,루마니아,0.158760952724577,78,2017,political
Russia,러시아,0.696359207356004,71,2017,overall
Russia,러시아,0.724459601318491,41,2017,economic
Russia,러시아,0.996910391220314,50,2017,education
Russia,러시아,0.979557997452017,1,2017,health
Russia,러시아,0.0845088394331947,121,2017,political
Rwanda,르완다,0.8224139456727,4,2017,overall
Rwanda,르완다,0.8203613902150689,7,2017,economic
Rwanda,르완다,0.951044835426773,113,2017,education
Rwanda,르완다,0.979557997452017,1,2017,health
Rwanda,르완다,0.538691559596942,3,2017,political
Saudi Arabia,사우디아라비아,0.584147355985474,138,2017,overall
Saudi Arabia,사우디아라비아,0.320456503635616,142,2017,economic
Saudi Arabia,사우디아라비아,0.97465320149147,96,2017,education
Saudi Arabia,사우디아라비아,0.964689168504888,130,2017,health
Saudi Arabia,사우디아라비아,0.0767905503099225,124,2017,political
Senegal,세네갈,0.683838473137217,91,2017,overall
Senegal,세네갈,0.623980045998071,102,2017,economic
Senegal,세네갈,0.830840847523804,132,2017,education
Senegal,세네갈,0.972552610188332,87,2017,health
Senegal,세네갈,0.307980388838661,29,2017,political
Serbia,세르비아,0.727271559960722,40,2017,overall
Serbia,세르비아,0.669988498083364,72,2017,economic
Serbia,세르비아,0.997429052859073,47,2017,education
Serbia,세르비아,0.979557997452017,1,2017,health
Serbia,세르비아,0.262110691448435,38,2017,political
Singapore,싱가포르,0.702396370366039,65,2017,overall
Singapore,싱가포르,0.7521049749053481,27,2017,economic
Singapore,싱가포르,0.976618440022062,94,2017,education
Singapore,싱가포르,0.970591342948793,101,2017,health
Singapore,싱가포르,0.110270723587954,101,2017,political
Slovakia,슬로바키아,0.694153603810592,74,2017,overall
Slovakia,슬로바키아,0.6624257991049511,79,2017,economic
Slovakia,슬로바키아,1,1,2017,education
Slovakia,슬로바키아,0.979557997452017,1,2017,health
Slovakia,슬로바키아,0.134630618685399,89,2017,political
Slovenia,슬로베니아,0.805093503328889,7,2017,overall
Slovenia,슬로베니아,0.800600615905383,13,2017,economic
Slovenia,슬로베니아,1,1,2017,education
Slovenia,슬로베니아,0.979557997452017,1,2017,health
Slovenia,슬로베니아,0.440215399958157,11,2017,political
South Africa,남아프리카,0.75582861041883,19,2017,overall
South Africa,남아프리카,0.651913219611683,89,2017,economic
South Africa,남아프리카,0.992667831112537,64,2017,education
South Africa,남아프리카,0.979557997452017,1,2017,health
South Africa,남아프리카,0.399175393499082,18,2017,political
Spain,스페인,0.745557304778523,24,2017,overall
Spain,스페인,0.657302496255108,81,2017,economic
Spain,스페인,0.997811015449381,45,2017,education
Spain,스페인,0.973397059313109,81,2017,health
Spain,스페인,0.353718648096495,22,2017,political
Sri Lanka,스리랑카,0.668725519301342,109,2017,overall
Sri Lanka,스리랑카,0.521202350114566,123,2017,economic
Sri Lanka,스리랑카,0.986399449657872,86,2017,education
Sri Lanka,스리랑카,0.979557997452017,1,2017,health
Sri Lanka,스리랑카,0.187742279980914,65,2017,political
Suriname,수리남,0.689342257419769,86,2017,overall
Suriname,수리남,0.617732567678548,105,2017,economic
Suriname,수리남,0.9911965292332,73,2017,education
Suriname,수리남,0.971850281978641,91,2017,health
Suriname,수리남,0.176589650788688,71,2017,political
Swaziland,스와질랜드,0.669575329979404,105,2017,overall
Swaziland,스와질랜드,0.595454861396232,112,2017,economic
Swaziland,스와질랜드,0.994688624949914,59,2017,education
Swaziland,스와질랜드,0.979557997452017,1,2017,health
Swaziland,스와질랜드,0.108599836119454,102,2017,political
Sweden,스웨덴,0.815735014181762,5,2017,overall
Sweden,스웨덴,0.808752715362619,12,2017,economic
Sweden,스웨덴,0.99902885990027,37,2017,education
Sweden,스웨덴,0.968972677577909,112,2017,health
Sweden,스웨덴,0.486185803886252,8,2017,political
Switzerland,스위스,0.755496171376585,21,2017,overall
Switzerland,스위스,0.742766220923134,31,2017,economic
Switzerland,스위스,0.992920994767954,63,2017,education
Switzerland,스위스,0.972322341403524,90,2017,health
Switzerland,스위스,0.313975128411729,28,2017,political
Syria,시리아,0.568101136268907,142,2017,overall
Syria,시리아,0.274123113932534,144,2017,economic
Syria,시리아,0.955673672160057,110,2017,education
Syria,시리아,0.979557997452017,1,2017,health
Syria,시리아,0.0630497615310212,130,2017,political
Tajikistan,타지키스탄,0.678391190419876,95,2017,overall
Tajikistan,타지키스탄,0.707807134586759,52,2017,economic
Tajikistan,타지키스탄,0.94136322360189,115,2017,education
Tajikistan,타지키스탄,0.976067879808685,67,2017,health
Tajikistan,타지키스탄,0.0883265236821675,117,2017,political
Tanzania,탄자니아,0.699930070587477,68,2017,overall
Tanzania,탄자니아,0.674028651444382,69,2017,economic
Tanzania,탄자니아,0.910479698119887,125,2017,education
Tanzania,탄자니아,0.976247870886683,62,2017,health
Tanzania,탄자니아,0.238964061898957,44,2017,political
Thailand,태국,0.693885168542175,75,2017,overall
Thailand,태국,0.766833286974066,24,2017,economic
Thailand,태국,0.958434264663228,106,2017,education
Thailand,태국,0.977907262157182,51,2017,health
Thailand,태국,0.072365860374221,127,2017,political
Timor-Leste,동티모르,0.627836148111524,128,2017,overall
Timor-Leste,동티모르,0.393247183028377,136,2017,economic
Timor-Leste,동티모르,0.934405268486911,117,2017,education
Timor-Leste,동티모르,0.978821276540567,43,2017,health
Timor-Leste,동티모르,0.204870864390242,60,2017,political
Tunisia,튀니지,0.650521105108886,117,2017,overall
Tunisia,튀니지,0.446014017016309,131,2017,economic
Tunisia,튀니지,0.965551110955869,99,2017,education
Tunisia,튀니지,0.97500593523548,71,2017,health
Tunisia,튀니지,0.215513357227884,55,2017,political
Turkey,터키,0.625110379494187,131,2017,overall
Turkey,터키,0.471266079613455,128,2017,economic
Turkey,터키,0.964619230025728,101,2017,education
Turkey,터키,0.976558976136196,59,2017,health
Turkey,터키,0.0879972322013677,118,2017,political
Uganda,우간다,0.720797173129436,45,2017,overall
Uganda,우간다,0.692823424521059,59,2017,economic
Uganda,우간다,0.913007710320052,124,2017,education
Uganda,우간다,0.972549166090627,88,2017,health
Uganda,우간다,0.304808391586006,30,2017,political
Ukraine,우쿠라이나,0.705149679340699,61,2017,overall
Ukraine,우쿠라이나,0.7356555135197369,34,2017,economic
Ukraine,우쿠라이나,0.999932204414198,28,2017,education
Ukraine,우쿠라이나,0.977907262157182,51,2017,health
Ukraine,우쿠라이나,0.107103737271678,103,2017,political
United Arab Emirates,아랍에미레이트,0.649236688871702,120,2017,overall
United Arab Emirates,아랍에미레이트,0.458651251188856,130,2017,economic
United Arab Emirates,아랍에미레이트,0.993780100496825,62,2017,education
United Arab Emirates,아랍에미레이트,0.964700665827907,129,2017,health
United Arab Emirates,아랍에미레이트,0.17981473797322203,67,2017,political
United Kingdom,영국,0.769792126519407,15,2017,overall
United Kingdom,영국,0.705018073073302,53,2017,economic
United Kingdom,영국,0.999337697230379,36,2017,education
United Kingdom,영국,0.970830751579593,100,2017,health
United Kingdom,영국,0.40398198419435194,17,2017,political
United States,미국,0.718424180675163,49,2017,overall
United States,미국,0.7763773847231881,19,2017,economic
United States,미국,1,1,2017,education
United States,미국,0.9733305816435521,82,2017,health
United States,미국,0.123988756333911,96,2017,political
Uruguay,우르과이,0.709980415194697,56,2017,overall
Uruguay,우르과이,0.6449418476015452,91,2017,economic
Uruguay,우르과이,0.9996708939136432,32,2017,education
Uruguay,우르과이,0.979557997452017,1,2017,health
Uruguay,우르과이,0.215750921811584,53,2017,political
Venezuela,베네수엘라,0.705512372086586,60,2017,overall
Venezuela,베네수엘라,0.677935659741314,67,2017,economic
Venezuela,베네수엘라,0.99729619438031,49,2017,education
Venezuela,베네수엘라,0.979557997452017,1,2017,health
Venezuela,베네수엘라,0.167259636772701,75,2017,political
Vietnam,베트남,0.697671503089344,69,2017,overall
Vietnam,베트남,0.738044795556294,33,2017,economic
Vietnam,베트남,0.971881797851309,97,2017,education
Vietnam,베트남,0.9570737838708819,138,2017,health
Vietnam,베트남,0.123685635078892,97,2017,political
Yemen,예맨,0.516224776941634,144,2017,overall
Yemen,예맨,0.345231772144347,141,2017,economic
Yemen,예맨,0.737123228652706,141,2017,education
Yemen,예맨,0.968417674292012,119,2017,health
Yemen,예맨,0.0141264326774731,144,2017,political
Zimbabwe,짐바브웨,0.717301344262523,50,2017,overall
Zimbabwe,짐바브웨,0.710207532941103,49,2017,economic
Zimbabwe,짐바브웨,0.985641677748092,89,2017,education
Zimbabwe,짐바브웨,0.97605964985016,68,2017,health
Zimbabwe,짐바브웨,0.197296516510737,62,2017,political
Albania,알바니아,0.6613,38,2006,economic
Albania,알바니아,0.9888,58,2006,education
Albania,알바니아,0.9553,110,2006,health
Albania,알바니아,0.0375,105,2006,political
Albania,알바니아,0.6607,60,2006,overall
Albania,알바니아,0.6885,36,2007,economic
Albania,알바니아,0.9925,48,2007,education
Albania,알바니아,0.9553,116,2007,health
Albania,알바니아,0.0375,117,2007,political
Albania,알바니아,0.6685,64,2007,overall
Albania,알바니아,0.6491,62,2008,economic
Albania,알바니아,0.9907,68,2008,education
Albania,알바니아,0.9553,118,2008,health
Albania,알바니아,0.0413,119,2008,political
Albania,알바니아,0.6591,85,2008,overall
Albania,알바니아,0.6532,63,2009,economic
Albania,알바니아,0.9906,73,2009,education
Albania,알바니아,0.9553,122,2009,health
Albania,알바니아,0.0413,125,2009,political
Albania,알바니아,0.6601,89,2009,overall
Albania,알바니아,0.6808,51,2010,economic
Albania,알바니아,0.9942,52,2010,education
Albania,알바니아,0.937,131,2010,health
Albania,알바니아,0.0785,97,2010,political
Albania,알바니아,0.6726,78,2010,overall
Albania,알바니아,0.7129,38,2011,economic
Albania,알바니아,0.9809,87,2011,education
Albania,알바니아,0.9268,135,2011,health
Albania,알바니아,0.0784,99,2011,political
Albania,알바니아,0.6748,78,2011,overall
Albania,알바니아,0.6663,63,2012,economic
Albania,알바니아,0.989,76,2012,education
Albania,알바니아,0.9313,133,2012,health
Albania,알바니아,0.0753,105,2012,political
Albania,알바니아,0.6655,91,2012,overall
Albania,알바니아,0.6324,87,2013,economic
Albania,알바니아,0.9755,92,2013,education
Albania,알바니아,0.9313,134,2013,health
Albania,알바니아,0.0256,130,2013,political
Albania,알바니아,0.6412,108,2013,overall
Albania,알바니아,0.6534,78,2014,economic
Albania,알바니아,0.97,98,2014,education
Albania,알바니아,0.9409,139,2014,health
Albania,알바니아,0.1834,55,2014,political
Albania,알바니아,0.6869,80,2014,overall
Albania,알바니아,0.671,69,2015,economic
Albania,알바니아,0.972,98,2015,education
Albania,알바니아,0.947,142,2015,health
Albania,알바니아,0.214,50,2015,political
Albania,알바니아,0.701,69,2015,overall
Albania,알바니아,0.668,73,2016,economic
Albania,알바니아,0.986,88,2016,education
Albania,알바니아,0.947,141,2016,health
Albania,알바니아,0.214,53,2016,political
Albania,알바니아,0.7036,62,2016,overall
Algeria,알제리,0.4428,103,2006,economic
Algeria,알제리,0.9438,84,2006,education
Algeria,알제리,0.9712,78,2006,health
Algeria,알제리,0.0495,98,2006,political
Algeria,알제리,0.6018,96,2006,overall
Algeria,알제리,0.4643,113,2007,economic
Algeria,알제리,0.9422,96,2007,education
Algeria,알제리,0.9714,85,2007,health
Algeria,알제리,0.0495,111,2007,political
Algeria,알제리,0.6068,106,2007,overall
Algeria,알제리,0.468,115,2008,economic
Algeria,알제리,0.9491,96,2008,education
Algeria,알제리,0.9714,86,2008,health
Algeria,알제리,0.0558,115,2008,political
Algeria,알제리,0.6111,109,2008,overall
Algeria,알제리,0.4697,119,2009,economic
Algeria,알제리,0.9505,99,2009,education
Algeria,알제리,0.9714,91,2009,health
Algeria,알제리,0.0558,120,2009,political
Algeria,알제리,0.6119,115,2009,overall
Algeria,알제리,0.4666,119,2010,economic
Algeria,알제리,0.953,99,2010,education
Algeria,알제리,0.9661,106,2010,health
Algeria,알제리,0.035,123,2010,political
Algeria,알제리,0.6052,119,2010,overall
Algeria,알제리,0.4452,124,2011,economic
Algeria,알제리,0.9502,96,2011,education
Algeria,알제리,0.9661,107,2011,health
Algeria,알제리,0.035,124,2011,political
Algeria,알제리,0.5991,121,2011,overall
Algeria,알제리,0.3776,131,2012,economic
Algeria,알제리,0.9499,103,2012,education
Algeria,알제리,0.9661,108,2012,health
Algeria,알제리,0.1511,57,2012,political
Algeria,알제리,0.6112,120,2012,overall
Algeria,알제리,0.3307,133,2013,economic
Algeria,알제리,0.9387,106,2013,education
Algeria,알제리,0.9661,108,2013,health
Algeria,알제리,0.1511,62,2013,political
Algeria,알제리,0.5966,124,2013,overall
Algeria,알제리,0.393,136,2014,economic
Algeria,알제리,0.9363,113,2014,education
Algeria,알제리,0.9661,124,2014,health
Algeria,알제리,0.1772,60,2014,political
Algeria,알제리,0.6182,121,2014,overall
Algeria,알제리,0.41,137,2015,economic
Algeria,알제리,0.946,110,2015,education
Algeria,알제리,0.966,128,2015,health
Algeria,알제리,0.205,55,2015,political
Algeria,알제리,0.632,127,2015,overall
Algeria,알제리,0.435,134,2016,economic
Algeria,알제리,0.962,104,2016,education
Algeria,알제리,0.966,127,2016,health
Algeria,알제리,0.205,56,2016,political
Algeria,알제리,0.642,119,2016,overall
Angola,앙골라,0.5872,69,2006,economic
Angola,앙골라,0.7792,107,2006,education
Angola,앙골라,0.9796,1,2006,health
Angola,앙골라,0.0696,81,2006,political
Angola,앙골라,0.6039,95,2006,overall
